0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110
781.0,13742.0,7263.0,7160.0,13030.0,12479.0,5952.0,1939.0,890.0,586.0,464.0,238.0,315.0,221.0,81.0,161.0,13.0,28.0,8.0,8.0,127.0,39.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1005.0,2467.0,3144.0,3637.0,3947.0,3873.0,3662.0,3403.0,3473.0,3190.0,3003.0,2749.0,2468.0,2217.0,1996.0,1861.0,1652.0,1603.0,1456.0,1389.0,1324.0,1308.0,1296.0,1520.0,2151.0,2407.0,1619.0,971.0,318.0,151.0,111.0,165.0,0.0,0.0,4.0,262.0,1729.0,2855.0,2988.0,3536.0,3773.0,3873.0,3901.0,3663.0,3436.0,3409.0,3196.0,3122.0,3351.0,3384.0,3291.0,2485.0,1550.0,1334.0,1176.0,1042.0,990.0,952.0,867.0,793.0,732.0,769.0,754.0,2319.0,1021.1283394607846,0.8220712144613862,0.013411219934527988,0.13795503348255028,0.056381225585077195,0.07212829589733692,0.06361389160059183,0.11697387695134014,0.20564270019217468,0.13192749023236197,0.06951904296768924,0.07940673828003836,0.0828247070299862,0.12158203124814482,Canker
347.0,376.0,838.0,4301.0,16533.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,671.0,2560.0,2859.0,9787.0,25414.0,860.0,839.0,151.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,38072.0,4627.0,1024.0,66.0,73.0,47.0,46.0,44.0,41.0,48.0,27.0,41.0,44.0,36.0,51.0,48.0,59.0,104.0,986.0,2553.0,3966.0,5048.0,2967.0,1858.0,1302.0,864.0,616.0,383.0,256.0,113.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,22.0,79.0,152.0,430.0,1482.0,3345.0,4165.0,3718.0,2737.0,1728.0,1216.0,938.0,662.0,596.0,622.0,1091.0,2226.0,12608.0,27300.0,415.0,0.0,0.0,0.0,30.01855085784314,0.9921414298643491,0.09246574268290393,0.5056019828152758,0.037200927733807364,0.07127380370984995,0.03591918945257692,0.1047210693343396,0.12341308593561688,0.14178466796658656,0.08799743652209477,0.09536743163916982,0.14894104003678985,0.1533813476539096,Canker
2609.0,2474.0,2571.0,5711.0,13554.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,2686.0,3086.0,5797.0,1989.0,20374.0,4645.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,185.0,24037.0,17625.0,744.0,319.0,147.0,131.0,99.0,91.0,73.0,44.0,64.0,53.0,49.0,63.0,284.0,1029.0,1478.0,1551.0,1360.0,1427.0,1470.0,1475.0,1584.0,1625.0,1611.0,1309.0,987.0,924.0,715.0,672.0,2311.0,0.0,0.0,0.0,12.0,219.0,675.0,2405.0,3153.0,1921.0,1623.0,1628.0,2154.0,2569.0,1862.0,1203.0,1084.0,1165.0,1116.0,1310.0,1497.0,1485.0,1636.0,1616.0,1934.0,4182.0,7029.0,7447.0,13681.0,930.0,0.0,0.0,0.0,48.43779105392157,0.993222173061663,0.05789830222787589,0.5063561877388914,0.02735900878864504,0.058349609374109664,0.027847290038637586,0.11259460449046946,0.16166687011472067,0.17456054687233644,0.08956909179550829,0.0907287597642406,0.1418151855447111,0.11550903320136248,Canker
5446.0,5316.0,1101.0,6140.0,9060.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,287.0,543.0,17892.0,7997.0,10775.0,931.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,36084.0,7677.0,2301.0,1947.0,1073.0,240.0,73.0,54.0,39.0,40.0,31.0,43.0,131.0,327.0,566.0,705.0,734.0,823.0,977.0,926.0,977.0,1000.0,1188.0,1202.0,986.0,1008.0,1106.0,1078.0,890.0,582.0,694.0,0.0,0.0,0.0,0.0,351.0,1707.0,1622.0,1976.0,2450.0,2256.0,1617.0,954.0,672.0,473.0,388.0,303.0,301.0,291.0,238.0,229.0,222.0,401.0,712.0,2242.0,12032.0,26925.0,7133.0,41.0,0.0,0.0,0.0,0.0,33.0688419117647,0.9946612982660437,0.08913847120249627,0.5190114032227084,0.03096008300734009,0.06849670410051734,0.025817871093356055,0.10057067870940292,0.11846923827944232,0.15458679198982872,0.0860748291002491,0.10015869140472171,0.16973876952866002,0.14512634277122308,Canker
4065.0,1204.0,1046.0,9906.0,4281.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,219.0,2566.0,3623.0,3604.0,7983.0,3040.0,19878.0,4121.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,30371.0,17765.0,1618.0,356.0,143.0,102.0,66.0,58.0,52.0,54.0,37.0,48.0,38.0,49.0,62.0,137.0,200.0,245.0,389.0,758.0,1278.0,1751.0,2699.0,2686.0,1846.0,1133.0,694.0,403.0,252.0,132.0,104.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,102.0,475.0,1700.0,1567.0,1248.0,1461.0,1674.0,992.0,596.0,927.0,1834.0,1613.0,986.0,1198.0,2242.0,5044.0,9217.0,22356.0,10039.0,259.0,0.0,0.0,0.0,0.0,35.584589460784315,0.9882304010433828,0.08292863299977392,0.4896286219698845,0.031143188476087297,0.0713958740223481,0.027969360351135723,0.10171508788907296,0.12359619140436408,0.1511077880836318,0.09010314941268764,0.09921264648286114,0.15687561034916878,0.1468811035133838,Canker
557.0,433.0,550.0,3459.0,7778.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,187.0,4918.0,15682.0,16776.0,11711.0,1917.0,1393.0,175.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,27121.0,25354.0,1038.0,60.0,43.0,44.0,33.0,27.0,23.0,21.0,28.0,25.0,36.0,38.0,57.0,50.0,61.0,93.0,91.0,361.0,669.0,1197.0,2033.0,2029.0,1552.0,1155.0,972.0,597.0,333.0,239.0,146.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,27.0,62.0,558.0,2184.0,2489.0,1946.0,1294.0,818.0,732.0,573.0,399.0,392.0,587.0,1989.0,8407.0,14257.0,28774.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,26.79405637254902,0.987978948617607,0.10652180533503171,0.6072534106221888,0.031967163085449724,0.07266235351451626,0.023391723632455574,0.09582519531103784,0.09123229980329542,0.1455688476540288,0.08642578124868126,0.10415649413903572,0.19232177734081543,0.1564483642554253,Canker
1008.0,1263.0,2093.0,8030.0,17650.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2506.0,13780.0,7535.0,8965.0,1553.0,308.0,634.0,191.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,230.0,11302.0,22421.0,3477.0,281.0,160.0,72.0,54.0,61.0,48.0,67.0,68.0,82.0,160.0,349.0,519.0,565.0,1000.0,1260.0,1657.0,1763.0,2020.0,2574.0,2553.0,2490.0,2549.0,1849.0,1415.0,998.0,940.0,908.0,1644.0,0.0,0.0,0.0,0.0,500.0,1117.0,2506.0,4282.0,4135.0,3489.0,2756.0,2037.0,911.0,692.0,668.0,617.0,527.0,495.0,457.0,498.0,473.0,574.0,960.0,3036.0,7644.0,7147.0,10959.0,8970.0,86.0,0.0,0.0,0.0,52.33218443627452,0.9935412044926002,0.04875111249396047,0.46908939532659943,0.03598022460882599,0.0646057128896392,0.03633117675725813,0.10729980468586274,0.14141845702909214,0.1527404785132944,0.09463500976418099,0.09271240234233533,0.1354980468729325,0.13877868652131992,Canker
19968.0,43782.0,441.0,327.0,0.0,0.0,0.0,0.0,0.0,253.0,1.0,0.0,37.0,60.0,0.0,263.0,0.0,2.0,0.0,0.0,401.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15585.0,397.0,282.0,175.0,194.0,254.0,312.0,541.0,1048.0,2010.0,2551.0,3940.0,4741.0,4182.0,5666.0,5423.0,3536.0,2783.0,2160.0,1926.0,2259.0,2017.0,1547.0,1171.0,660.0,171.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,6.0,35.0,115.0,355.0,1116.0,2567.0,5211.0,4807.0,4134.0,4744.0,5246.0,7435.0,7620.0,7096.0,5288.0,3994.0,5759.0,20.073943014705886,0.9948712897467589,0.042830227635497806,0.39155368518399375,0.01931762695283024,0.038391113280664205,0.037872314452547115,0.14105224609159772,0.23292541503550837,0.21101379394209271,0.08822631835802879,0.06323242187403516,0.0906829833970538,0.07728576660038322,Canker
371.0,625.0,1930.0,9233.0,9009.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,705.0,24058.0,5168.0,3630.0,7431.0,1568.0,1620.0,177.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,15125.0,26316.0,3487.0,185.0,144.0,108.0,83.0,90.0,74.0,100.0,172.0,391.0,786.0,1192.0,1238.0,1030.0,933.0,902.0,954.0,898.0,939.0,1007.0,1096.0,1086.0,1167.0,1161.0,1065.0,933.0,794.0,660.0,1364.0,0.0,0.0,0.0,25.0,1181.0,2498.0,2992.0,3432.0,2742.0,2085.0,1949.0,1370.0,818.0,525.0,325.0,227.0,211.0,288.0,373.0,651.0,1051.0,1677.0,7659.0,16036.0,14619.0,2775.0,27.0,0.0,0.0,0.0,0.0,0.0,29.037147671568633,0.9954456305324952,0.07259464173794453,0.5594772569368216,0.029785156249545516,0.06817626953020972,0.027481079101143176,0.09925842285004795,0.1354980468729325,0.15480041503670045,0.08439636230339972,0.09562683105322836,0.17079162597395645,0.1341857910135775,Canker
10810.0,6097.0,17621.0,16365.0,4.0,0.0,1.0,97.0,0.0,15.0,0.0,25.0,1.0,9.0,14.0,682.0,1553.0,717.0,1550.0,2199.0,954.0,6378.0,444.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7573.0,15866.0,2113.0,466.0,320.0,238.0,200.0,157.0,150.0,117.0,157.0,110.0,112.0,118.0,121.0,114.0,195.0,168.0,438.0,929.0,2784.0,9545.0,12926.0,5734.0,1869.0,1167.0,662.0,375.0,185.0,87.0,55.0,485.0,2789.0,120.0,115.0,172.0,455.0,2314.0,4463.0,6400.0,9601.0,5635.0,2664.0,1544.0,1959.0,1806.0,1729.0,1644.0,1320.0,10618.0,10048.0,140.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.88938419117647,0.9935333282987273,0.08002592611930913,0.5701104974887806,0.007949829101441196,0.03178405761670252,0.012985229491989363,0.12187194824032789,0.18730163573932954,0.23205566405895914,0.08070373535033107,0.07226562499889733,0.1921386718720682,0.060943603514695084,Canker
